Title,Date,Source,Company,Link
"네이버 공격투자 나선다…""상반기 회사채 발행해 자금 마련""",2021.01.28.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=94296&year=2021
[사설] 네이버 실검 서비스 종료 건전한 뉴스 소비 계기되길,2021.02.08.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=127004&year=2021
"네이버 공격투자 나선다…""상반기 회사채 발행해 자금 마련""",2021.01.28.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=94296&year=2021
"숨가쁜 용진이형, 이번엔 네이버까지 갔다",2021.01.28.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=94237&year=2021
네이버 3년 만에 1조원대 복귀…라인 매출 제외 사상 최대 실적,2021.01.28.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=91006&year=2021
마이데이터에 네이버 '웃고' 카카오페이 '울고',2021.01.28.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=92736&year=2021
빅히트까지 손잡은 네이버…'K팝 단일 플랫폼' 만든다,2021.01.27.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=90104&year=2021
네이버 네비게이션 독립 선언,2021.01.24.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=75792&year=2021
"""이틀만에 11% 올랐다""...전고점 돌파 '네이버'에 무슨 일이?",2021.01.24.,매일경제,네이버,http://premium.mk.co.kr/view.php?no=29610
"[단독] 네이버, 빅히트와 지분 맞교환…글로벌 K팝 플랫폼 탄생",2021.01.22.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=73803&year=2021
'이틀새 12%↑' 네이버의 질주…외국인·기관 꽂힌 이유는,2021.01.22.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=74257&year=2021
'올해 외국인 톱픽' 네이버·카카오 동반 장중 최고가,2021.01.22.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=72311&year=2021
유통영토 확장하는 네이버…CU와 미래형 편의점 맞손,2021.01.21.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=70087&year=2021
'북미 최대 웹소설' 품은 네이버 주가 5% 상승,2021.01.21.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=70228&year=2021
"네이버, 글로벌 1위 웹소설 플랫폼 '왓패드' 6억달러에 인수",2021.01.20.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=63391&year=2021
네이버·이마트에 이어…중소형株 가치 끌어올린 '쿠팡 효과',2021.02.17.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=159029&year=2021
"네이버, 세계 1위 웹소설 플랫폼 인수",2021.01.20.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=65554&year=2021
은행이 되길 꿈꾸는 네이버·카카오·구글·아마존?,2021.01.25.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=79578&year=2021
"개미는 삼성전자, 외국인은 네이버에 몰렸다",2021.02.02.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=110660&year=2021
카카오톡 지갑으로 '나의건강기록' 확인한다,2021.06.30.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=632970&year=2021
ICT 직원들은 열공 중…'클라우드 자격증' 열풍,2021.06.29.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=628746&year=2021
국가기술자격증 495종…네이버·카톡 안으로 들어온다,2021.01.15.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=49530&year=2021
KB국민·네이버 등 28개사 마이데이터 본허가,2021.01.27.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=89678&year=2021
"LG전자, 네이버와 손잡고 언택트 교육 서비스 확대",2021.01.08.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=23147&year=2021
[해시태그로 읽는 시사이슈] 시가총액 3위 등극 카카오…'액면분할' 효과 컸다...,2021.06.30.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=629775&year=2021
네이버 대출 한달…평균 2500만원 대출에 금리는 연 5.5%,2021.01.05.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=12553&year=2021
"`스위트홈` 고민시·박규영·비와이, 오늘(4일) 네이버 나우 출격[공식]",2021.01.04.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=8266
"네이버, 웹툰·라이브방송 무기로 글로벌 진출",2021.01.04.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=4574&year=2021
"한요한·저스디스, '한림체육관' 컬래버 음원 '너랑 달라' 발매",2021.06.28.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=624347
"""여름 옷 마련 이번 기회에""…최대 90% 할인 241개 브랜드 코리아패션마켓",2021.06.27.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=619757&year=2021
"""올해에만 24조 사들였는데 수익률 -2.2%"" 개미 삼성전자에 울었다…카카오는...",2021.06.27.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=619872&year=2021
"""올해에만 24조 사들였는데 수익률 -2.2%"" 개미 삼성전자에 울었다…카카오는...",2021.06.27.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=619872&year=2021
"1400만개 판매 돌풍 농심 ‘배홍동비빔면’, 첫 네이버 쇼핑라이브",2021.05.30.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=519011&year=2021
"[레이더M] CJ ENM, 네이버와 함께 '문피아' 인수전 파트너로 참여",2021.05.28.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=517347&year=2021
네이버 직원 극단 선택…직장내 갑질 암시 메모 남겨,2021.05.28.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=515158&year=2021
네이버 카카오 쿠팡 배민 다 뛰어들었다…10조 거대시장 판 커진다,2021.05.28.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=516885&year=2021
"신세계, 이베이코리아 3.4조 인수 확정…온라인 시장 2위 등극",2021.06.24.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=612565&year=2021
"KODEX 미디어&엔터테인먼트, 카카오·엔씨소프트 편입…年수익률 56%",2021.06.29.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=628584&year=2021
"[단독] 네이버·카카오, SM엔터 지분 인수 경쟁",2021.05.26.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=508652&year=2021
"네이버 AI ""뭐라카노"" 사투리까지 척척",2021.05.25.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=503734&year=2021
"韓디지털화폐 전초전…네이버, 카카오 격돌 예고",2021.05.24.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=497960&year=2021
"네이버 AI ""뭐라카노"" 사투리까지 척척",2021.05.25.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=503734&year=2021
"韓디지털화폐 전초전…네이버, 카카오 격돌 예고",2021.05.24.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=497960&year=2021
네이버 '超대규모 AI' 개발 속도…서울대 이어 KAIST와도 맞손,2021.05.24.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=499252&year=2021
나스닥 달러 금보다 수익률 높다…올 상반기 최고 재테크는 '코스피',2021.06.27.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=619822&year=2021
넷플릭스에 '망사용료' 받을길 열렸다,2021.06.25.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=616861&year=2021
"""주말에 쏘나타 고성능 N라인 시승 하러 간다""…제페토에서 어떻게 가능하지?",2021.06.25.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=615744&year=2021
"""우리만 벼락거지 됐다"" 네이버 카카오 직원 뿔났다",2021.05.21.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=491060&year=2021
'네이버페이' 현장결제 수수료 돌려준다,2021.05.20.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=487251&year=2021
KT가 만든 디지털 커머스…'KT알파' 1일 닻 올린다,2021.06.30.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=633476&year=2021
한은 ‘CBDC’ 두고 네이버-카카오 격돌 예고…각 사 전략은?,2021.05.18.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=481560&year=2021
한은 ‘CBDC’ 두고 네이버-카카오 격돌 예고…각 사 전략은?,2021.05.18.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=481560&year=2021
[재미있는 ICT] 가상공간서 회의·여행…메타버스선 다 되네,2021.06.30.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=629789&year=2021
"성범죄자 카톡 고지, 50인미만도 주52시간…하반기 뭐가 달라지나",2021.06.28.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=624273&year=2021
"신세계·롯데·쿠팡·네이버, 아시아 100대 유통기업에",2021.05.27.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=511540&year=2021
확전이냐 봉합이냐…넷플 '망 사용료' 갈등,2021.06.27.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=619859&year=2021
"일자리 68만개 매출 126조 K콘텐츠, 반도체 넘본다",2021.06.22.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=603717&year=2021
"이마트, 이베이코리아 3조4400억에 인수",2021.06.24.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=612784&year=2021
"네이버, 서울대와 AI 연구센터 만든다",2021.05.10.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=449896&year=2021
"""취준생 희소식""…이재용 공들인 SW사관학교 年 2000명 뽑는다",2021.06.29.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=628917&year=2021
야구단도 사들인 정용진의 3조 베팅…마지막 승부수?,2021.06.26.,매일경제,네이버,http://premium.mk.co.kr/view.php?no=30403
"""코로나만 사라지면…"" 나영석PD 세 번이나 갔던 유럽 최고 여행지",2021.06.30.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=632405&year=2021
"자금 몰려드는 '외화 ESG채권', 네이버·국민카드 3억弗씩 발행",2021.05.07.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=442861&year=2021
[단독] 연세대·네이버·우리은행 '국내최초' 스마트캠퍼스 위해 손잡는다,2021.05.06.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=439237&year=2021
'노쇼 백신 예약' 네이버·카카오로 한다,2021.05.14.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=468704&year=2021
"""AI 논문 70편 발표"" 서울대, 네이버·하이퍼커넥트·LG와 'AI 리트릿' 개최",2021.05.03.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=424922&year=2021
"‘컴백 D-1’ NCT DREAM, ‘헬로우 피처’ MV 티저 공개",2021.06.27.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=618964
'1700조 시장'이라는데 수혜주 찾기는 어렵고…메타버스 펀드가 뜬다,2021.06.28.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=624260&year=2021
"네이버 '스마트 스토어', 카카오 '카카오톡 채널'…온라인 창업도 걱정 끝 [D...",2021.04.30.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=419929&year=2021
"다야몬즈, 네이버웹툰 소재 모바일게임 ‘모죠의 일지’ 출시",2021.05.17.,매일경제,네이버,http://game.mk.co.kr/view.php?year=2021&no=473975
"""뜨거워지는 웹툰시장, 네이버가 승기잡을듯"" [자이앤트TV]",2021.04.28.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=410757&year=2021
"카카오 웹툰, 태국 상륙…1위 네이버와 정면승부",2021.04.27.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=406218&year=2021
네이버·NHN 이어 넥슨·넷마블·엔씨·크래프톤도 “백신 휴가 도입 ‘검토’...,2021.05.06.,매일경제,네이버,http://game.mk.co.kr/view.php?year=2021&no=438743
BTS 김치 파오차이 자막…알고보니 정부 훈령 때문 ?,2021.06.21.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=599807&year=2021
"""데모테크가 온다""...돈 벌어줄 주식은 '바이오·메타버스'",2021.06.26.,매일경제,네이버,http://premium.mk.co.kr/view.php?no=30388
"NCT 127, 7월 7일 데뷔 5주년 기념 온라인 팬미팅",2021.06.29.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=627380
큐브엔터X네이버클라우드 업무협약(MOU) 체결,2021.04.22.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=389039
"현대차, 혼합현실 공간 '제페토'에서 '쏘나타 N' 시승 제공",2021.06.25.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=613963&year=2021
[단독] 구글 '앱수수료 반값' 꺼냈지만…웹툰·전자책 가격인상 불보듯,2021.06.23.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=608206&year=2021
"네이버, 자사주 48만8000여주 처분 결정…1789억3000만원 규모",2021.05.10.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=449945&year=2021
이베이 놓친 롯데의 반격…신동빈 사장단회의 조기 소집했다,2021.06.27.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=619795&year=2021
"네이버, 자사주 48만8000여주 처분 결정…1789억3000만원 규모",2021.05.10.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=449945&year=2021
이베이 놓친 롯데의 반격…신동빈 사장단회의 조기 소집했다,2021.06.27.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=619795&year=2021
"넷마블, ‘제2의 나라’ 라이브커머스 21일 네이버쇼핑 예고",2021.05.07.,매일경제,네이버,http://game.mk.co.kr/view.php?year=2021&no=440214
보안부터 디지털혁신까지…SK㈜ C&C-네이버 맞손,2021.04.15.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=364472&year=2021
"""마지막에 웃는 자가 웃는다?""…정용진 이베이 인수 공식 선언 주저하는 이유",2021.06.22.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=604098&year=2021
"조병규, '찌질의 역사'로 복귀하나? ""검토 중""[공식]",2021.06.24.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=612560
"네이버 나우 측 ""'세리자베스' 박세리·스태프 코로나19 검사""…손준호 확진 ...",2021.04.23.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=393891
"[단독] 카카오, 북미 최초웹툰 타파스 인수…美서 네이버와 격돌",2021.04.11.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=346556&year=2021
"써니, 보호종료아동위해 재능기부…동화책 오디오북 제작",2021.06.25.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=616020
네이버 '문피아' 인수 추진,2021.04.14.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=360397&year=2021
"네이버, 인도네시아 최대 미디어 '엠텍'에 1700억원 쐈다",2021.04.07.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=332153&year=2021
네이버 쿠팡 기다려...쇼핑 키우는 카카오 핵심 전략은,2021.04.03.,매일경제,네이버,http://premium.mk.co.kr/view.php?no=29951
"네이버 5조, 카카오 3조…구글코리아 연매출은 2200억원?",2021.04.14.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=356549&year=2021
"방탄소년단 ""김치""→중국어 자막 '파오차이' 번역 논란",2021.06.21.,매일경제,네이버,http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=596852
"[단독] 삼일, 국내 회계업계 첫 年매출 1조 달성",2021.06.30.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=633495&year=2021
"고위 공직자 주식보유, 부모는 '삼성전자', 자녀는 '애플·네이버'",2021.04.12.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=349551&year=2021
놓치면 후회 신상품도 '반값'…여름 휴가전 꼭 챙겨봐야 할 특템 품목 백화점...,2021.06.22.,매일경제,네이버,http://news.mk.co.kr/newsRead.php?no=601143&year=2021
